"('Участники', 'std')","('Участники', 'count')","('Участники', 'median')","('Ставки', 'std')","('Ставки', 'count')","('Ставки', 'median')","('НМЦК', 'std')","('НМЦК', 'count')","('НМЦК', 'median')",ИНН
2.4079994888831555,26,3.5,28.60629301395062,26,23.0,67253.54992102187,26,21058.305,b92309beb72579ff6a0a25e9f164b960
1.436234856411222,22,1.0,20.604290731223838,22,1.0,27446.276270653943,22,30849.08,b9253de283cb6bb76f53d612217d5834
2.707133433832073,21,3.0,48.841044409877426,21,8.0,74508.56942984549,21,72000.0,b931b9b200de4998b7048c520e6e8b0b
2.8690852730234973,93,2.0,38.624736458384575,93,3.0,193551.98339997028,93,49500.0,b932507a1505c9704fa03d5fdb3b27a7
2.1472611843013665,73,2.0,27.998844833749,73,7.0,77415.04427152958,73,20000.0,b9372af14468ca2a93791e39ef46a179
2.758298852623927,46,2.0,31.42656496512538,46,3.5,170987.45805217212,46,66077.44,b946836b95a8fd39112f28dee1d4a155
2.8128433856309725,14,2.5,24.08832191638207,14,2.5,6165.441548164848,14,11380.244999999999,b954d6c7a6cee8480d009df419208f4d
1.773763388713327,31,1.0,21.614013773426016,31,1.0,31799.586809333203,31,16940.0,b95d036cff5dfd4d2212918209861c1a
0.0,2,3.0,12.727922061357855,2,14.0,44906.68290115404,2,208010.59,b9838c410a26433d7e25ab6a5bfe2e65
3.250874008352495,12,2.5,40.56298880267652,12,15.5,28608.8617744739,12,22983.66,b989501bddec8b40323fb6ec6743b5bd
0.816496580927726,7,1.0,1.8126539343499315,7,1.0,22819.985963509313,7,32750.0,b992364417fce1ae851ed3df65c3ead2
2.9594664313760273,56,4.0,36.10992866306922,56,45.5,187910.07872518245,56,65847.5,b9a99b69a698ddf907e7cd3cf43577f9
2.6254370541518908,206,2.0,32.29274835039263,206,6.0,145730.74129791957,206,48890.619999999995,b9b21a860e1647139973d6b2752dddda
2.948374702412631,128,3.0,37.94696555565266,128,22.0,226871.70439805638,128,258013.665,b9d11069e895b3fa8a1f743d68dc2987
2.0737079230847697,28,2.0,23.455321707495642,28,7.0,133889.3304461212,28,23627.72,b9d60a68a1fb8038fc60fb6d79faab1f
3.3580096264153183,152,3.0,36.66475478765539,152,16.0,215936.67857327702,152,96623.5,b9e60de2b7733a39ff106cab0f422949
4.137397686258921,59,5.0,38.52801511326646,59,41.0,184871.85163035916,59,103184.5,b9e694bac04322a890ba967005cde5cd
2.3369934663020477,65,1.0,30.174755432059683,65,1.0,80945.87950851845,65,27800.0,b9f50feda317c706e0f631d9590caf10
3.1637126732121392,92,3.0,36.06729125298654,92,11.5,107877.85941855925,92,10672.145,ba0a6f6739fc2871d3ea0af90835a1c9
3.202722735799579,197,3.0,41.79376189215944,197,19.0,191107.22425902452,197,120412.54,ba0d74b98af37dfa2b84b1db7f9c27b0
,1,3.0,,1,4.0,,1,35003.5,ba1f41d53008d543c47ebe27f684d285
2.1449515130799695,136,2.0,35.98275730859729,136,3.0,184813.9421406618,136,182707.10499999998,ba29c6003b8875fcb30ecd0e9d2574e3
2.9690959904681216,181,3.0,39.11892195918259,181,27.0,149506.17074268014,181,45000.0,ba32a7a185aed4da52e89d4416ab9a4b
3.2885379574558606,90,2.5,38.27896160259945,90,6.5,96935.23934177232,90,33101.5,ba3951d60358cfb85c8f0350c816fdcb
3.6762917413804277,32,3.0,40.944838975256424,32,34.5,53783.307569075936,32,33651.9,ba423a77c8afbb27307013047ed121a6
1.2314103055131067,177,0.0,17.831573409887685,177,0.0,29388.991464144678,177,3912.0,ba47840dd6ad47ce3c1481becd055302
3.378013559735381,41,4.0,34.07140994455258,41,24.0,555878.132772543,41,66328.6,ba6046af17e5b361d67b1c356f473d9b
3.7973359262862862,103,3.0,44.47973248505153,103,19.0,110898.14768846455,103,24000.0,ba8093ccc9664f0831ed5e60f16a402a
0.8819171036881969,9,1.0,10.488088481701515,9,1.0,125978.74035264284,9,66299.0,baa657a3b9310656d04dac980dddd6c1
2.285714285714285,49,2.0,33.74660476749229,49,6.0,54559.553375550175,49,17211.0,bab5b96ee3043a425bdc50a8622ff6df
3.182944804421407,158,1.0,26.41257280647832,158,1.0,90318.89717096432,158,15360.0,babb1c4f21ad6d4391e71f3867377a73
3.5884136228655583,73,2.0,28.059799700078464,73,4.0,141617.64613051165,73,107205.0,bac61793988ce548e93215d85a9ae27a
2.774243783705493,8,3.0,28.98244542575976,8,28.0,178333.16100615056,8,65395.46,bac8af8001a293425c27c61b5f46db6f
4.605300338608895,14,3.0,35.34818956459447,14,19.5,124296.64910703426,14,18078.0,bad82ae26b51366ecfae24dbe9b5e4fa
2.1213203435596424,5,3.0,36.547229717175554,5,7.0,24052.65004619907,5,60000.0,bafd764fa22b3ed310a48cc289fc3a4d
2.353544243670053,63,3.0,38.769640151023275,63,23.0,158454.13198518966,63,38850.0,bb155d6a750a14740189fde17b35c6ea
2.1657507221460626,21,4.0,29.322184028316784,21,32.0,54963.571845484475,21,34586.64,bb516a4506e79a99049b7f280471237a
3.354703005940245,32,3.0,41.467133798755256,32,15.0,240853.01973171477,32,100963.63,bb5453c119e21c53a7442e58cb56711a
,1,1.0,,1,1.0,,1,58380.0,bb57f5804e8e106673a14080b27cc2d9
2.578356978857798,112,3.0,40.19529924909854,112,26.0,132773.81578963788,112,23623.35,bb689d7a9bbcc377315527299dbb0f70
2.3603873774083297,7,3.0,60.02896126434465,7,3.0,213195.0835701335,7,134780.0,bb6c4e8cf64f2c68e851fff7f13d4a44
2.9886147596868655,12,4.0,34.593746150529476,12,19.5,215524.33083280356,12,491812.0,bb77eb8a244970734b401759a60eff73
1.281025230440697,13,3.0,32.30106769688851,13,31.0,13451.583009252014,13,12600.0,bb7bdde46e2ed26c0bf57f6ed579d4f7
1.7217511078754546,23,1.0,30.04081544974063,23,1.0,22523.361350419724,23,7000.0,bbb5808162224ceb227aab1a7dd4a6d7
1.9058732752144016,17,0.0,17.383646811603953,17,0.0,21222.95213546735,17,17140.0,bbc86b6648ee40cc6c916e33d06a3caf
3.0356441054799452,75,1.0,24.637311483137054,75,1.0,25587.7802383695,75,13000.0,bbeae83440d7536809a3b6c733cfe65c
2.792069514520196,46,1.0,23.24913379509487,46,1.0,57689.99188012903,46,17100.0,bbf20bbc87d7fae82fb6e62e15096672
1.6110829386763794,17,2.0,18.86815711565855,17,5.0,17453.03244910036,17,9888.01,bbf3fd6e6e1bb45ee747de52eb9d2f3c
2.400520776831561,16,1.0,19.75348070594142,16,1.0,57572.71558838323,16,59235.0,bc2e83eadae5a5e0adb71c376eab5c4f
1.874873733122184,12,2.5,29.467496217584102,12,15.5,63863.86491961739,12,11800.0,bc487f0c17f8c457600b5f3ffbb32443
1.4142135623730951,2,2.0,1.4142135623730951,2,2.0,74169.15152757378,2,152353.01,bc4f131a406234a256341b9f96fd4e5f
1.588114871014504,49,1.0,15.617396108970594,49,1.0,94612.42820374167,49,5462.5,bc55eb3dc1d92edc2f99989d6a6cc330
2.6573555391664208,65,2.0,27.94832972854343,65,2.0,32835.20136925799,65,19000.0,bc8c8b82f32319c6cc412b8a738f927a
1.8409908505551997,31,2.0,24.04570021697707,31,3.0,155318.38956207247,31,49000.0,bc979770b6117c599e239a979b92149a
3.5064528781051667,181,2.0,38.42853659457371,181,6.0,154146.71874306002,181,46000.0,bc9b20fb9c2a939a755a3817e53094ab
3.97290783287415,155,5.0,41.7136707921919,155,49.0,190966.06541041686,155,58559.95,bca15ee90cbad950b7f4489b488cab2a
1.0,4,2.0,38.94012497839899,4,10.0,34094.05423726157,4,37880.0,bca52d45bd608ae1b6fee059f2c8b596
2.7352384191550816,97,3.0,35.253993705181095,97,22.0,58866.12832663419,97,9088.18,bcb64f8f9270074cfe02bdcc260ebafb
1.8257418583505538,4,6.0,27.874719729532707,4,61.0,29855.179757176702,4,96500.0,bcc687e4a8a69fb9b9bb57bd57f92640
3.246085315418366,299,3.0,37.194692232899385,299,14.0,778094.3247929025,299,135500.0,bce6dddf914979b318d3bbee980fef93
3.23530939644979,35,2.0,35.10076730708631,35,9.0,186762.73537748252,35,77175.0,bd2232c3e8c4fdd22026acea007f77a7
2.1547290184283368,14,4.5,23.87708911520382,14,24.5,9533.45836531932,14,20246.9,bd2901f3391a362af3094076ead749ff
4.115483544971462,137,5.0,39.19874276162292,137,34.0,203910.45592456945,137,68244.0,bd2aaa8279c31bf7a8075d8fc099d49b
2.6691511550956446,113,3.0,32.50305344014615,113,7.0,183014.19560681825,113,97761.63,bd3ba8022c4ac0e94493890534f8a8d9
1.7895293959410665,46,1.0,27.604846245394743,46,1.0,7590.950485561071,46,9350.825,bd3cba8c999cc7afbdeffbf978566be7
,1,7.0,,1,45.0,,1,18735.81,bd40340598eba1cf2febcc8311193457
1.4142135623730951,2,1.0,2.1213203435596424,2,1.5,299455.4791918158,2,311747.0,bd7348f5f3004e9a7a05a7bd77547354
3.2601739213046668,38,3.0,32.210070167560126,38,7.0,517002.63092853595,38,82944.515,bda321b1a21dcb558131b81a990cc417
2.148344622118299,26,1.0,24.655534563569788,26,1.0,48991.055197705384,26,21000.0,bda37f9d767a407f861c07288de5e149
1.7320508075688772,3,3.0,79.09698687897874,3,17.0,43453.21315315282,3,95400.0,bdbdd5941f496eee1dd737d3f1d69b72
2.3856114920795872,78,2.0,32.230358938367985,78,2.5,144748.8422325581,78,28224.059999999998,bdc1aa2a9c1483eb03775c3b7dbe2162
1.1547005383792517,3,0.0,2.3094010767585034,3,0.0,10707.633180742296,3,50000.0,bdfea9218e09c0b387512c356eb20d0e
0.8366600265340756,6,0.0,0.8366600265340756,6,0.0,2720.509712841817,6,5668.3,be17f4e6af09182743c6fb783ea14c75
2.3243260117579694,97,2.0,22.883060332303046,97,2.0,31758.25476208365,97,12936.0,be326b1e55f40975b7f973a8772fb59f
1.815682598006407,14,2.5,27.009155956721518,14,11.0,16422.415861971866,14,15201.675,be480445cdd07753d7094b7f1337208d
4.3431137865173834,14,5.0,31.238976077548166,14,30.0,106293.57295407582,14,70572.5,be6e216c63c54bdd1bd4449e9018dae8
2.2607766610417563,10,2.0,29.33882524346649,10,11.0,20249.66550026291,10,22260.95,be7d049b371f265b96b5828779e301e9
3.9381178156353522,19,4.0,42.483777433618584,19,24.0,30193.436274471052,19,16950.11,be805514d20a80b9a6f58cceb1270bd2
0.7867957924694431,7,0.0,28.98111043256904,7,0.0,62793.78516148067,7,45000.0,be87b6a4c5fa3b05079035317255289e
3.2554985665265725,223,2.0,33.35616133444946,223,7.0,177548.60339727855,223,42901.3,be9d26fa1d3a52509f60c391a8eded68
1.2071217242444348,15,1.0,8.183607307992519,15,1.0,21920.84622723365,15,14800.0,bea7889f507093dea211c3ebb0c0dd96
2.993435440711043,61,2.0,35.732139487438005,61,21.0,73109.18629725896,61,32300.46,beb13d3539bc8641b633abdc1a0a454b
1.9086270308410553,8,3.0,36.07111032391435,8,47.5,458904.31918671436,8,124188.0,bedabf204d1516060dc273131309ee37
,1,1.0,,1,1.0,,1,191975.0,bee72b18ef693da819a3ef883db18c29
2.4432053272574255,54,1.0,29.577150415390243,54,1.0,15210.56694972279,54,7895.0,befdc2e1f34a8e26f28dc47ef12873ce
0.7071067811865476,2,0.5,0.7071067811865476,2,0.5,441.9417382415922,2,6437.5,bf328a81e92e9a351d3df60e89de879d
3.446789863098759,75,3.0,40.99851458526514,75,11.0,128936.3656960862,75,71599.75,bf36e1f3fdae056c3b7aecaa2802de09
3.3082907553215546,174,3.0,35.356911938767,174,19.0,129489.66344760804,174,46838.075,bf3a416fe2d4c94f14825811188539f4
2.5397695470393953,183,3.0,30.606113147749593,183,15.0,187730.8542486487,183,98116.0,bf421eac485538bbdbe55dbb468be3b8
1.7888543819998317,5,2.0,27.878306978724517,5,4.0,18599.1924523561,5,36730.0,bf567741f6a7549a5e68e8cd1e6ae269
1.3241705044502754,196,2.0,28.6244453169267,196,2.0,410640.17964549555,196,50920.065,bf59388b526a8c36a05caa3dbea755fe
3.7159207978489692,48,2.0,39.497351558577236,48,4.0,498699.8778332009,48,86095.0,bf6d005955ae947840399882558a2181
1.9148542155126764,4,4.0,37.72709017845577,4,16.5,26635.805129248485,4,25753.59,bf862ee2659427bd0e70118f8c59bf4e
,1,4.0,,1,39.0,,1,111834.62,bf972f1337f93c42e814e2b63c2d1169
2.2335820757001272,10,2.0,36.250517237689174,10,17.5,54615.51772696922,10,96488.7,bfd1f6301716daefa0202f182ec5a080
1.4770978917519928,12,2.0,13.763147983809606,12,5.5,84056.04177495235,12,18269.260000000002,bfeac7ea8f94bcb073dc113fe7e873a2
3.279370148986773,198,3.0,37.32305499677323,198,22.5,175638.8509067189,198,49343.83,c00c03dca0274fe43fc34e974434a927
3.0293013495964156,25,1.0,20.61779166965593,25,1.0,44075.20081971167,25,22885.0,c012b83b96d8bc45117735fcf3c0dffb
2.180007438618601,75,2.0,27.885867776019122,75,6.0,60036.57116208631,75,20970.0,c0158dfb611a1be40f8fa97f99c0068b
2.974952123321386,49,4.0,33.414997752954164,49,27.0,37986.74000826098,49,85536.0,c01fecd3283a80c17cc3f46b569a5520
4.643722054416796,327,3.0,45.62967541290929,327,25.0,217313.53698332928,327,56240.0,c020752960a5fe752278ced50a963d3f
1.5545631755148026,25,2.0,24.650422579204058,25,3.0,148617.84394421184,25,19000.0,c032e89d13f654ae5612b7dd36abeee1
3.539565385010319,268,4.0,39.5789163915468,268,42.0,230007.1656603726,268,182907.94,c09a78866f291c3f6afcfc5f1c11d9b6
,1,2.0,,1,3.0,,1,40248.0,c0e781358a37b1ad2da03ec56e123bcf
2.723363269254642,157,2.0,37.506322620131435,157,3.0,178413.3405050821,157,61600.0,c0e78808737d3ca61e2fea6ffeee09a2
2.330986387121515,29,2.0,33.32050656330824,29,3.0,104934.43206876579,29,18800.0,c0f91c12e004c7abf03cc5b5e0b3399f
,1,2.0,,1,3.0,,1,81192.7,c118db210aea3f2385b5607a9967c71b
3.177126691437992,228,2.0,41.14797453122399,228,3.0,116415.5421611904,228,22117.0,c132f0612333541a640d4cee9b2b6521
2.1602468994692865,6,0.0,26.583202716502512,6,0.0,97494.2067282718,6,278317.0,c1379e83790ba4b926656826b423266e
2.8672378052018894,20,1.0,27.641501977623204,20,1.0,100463.30666100515,20,54150.0,c149f7b3fbb0df82d68a3d339353c0ae
1.3291601358251257,6,0.0,18.980691943832465,6,0.0,103801.29993143759,6,32683.5,c158e8332cc04383a9e9758caa84023c
2.765014086271228,68,2.0,30.038587270335157,68,2.0,59912.6001204138,68,16994.5,c16f5842ee0a52cc1810c87bdce20883
2.66119831025284,280,2.0,37.51778533695535,280,11.0,120911.32681073529,280,25849.175,c1899a9b11e522f7949e43347b921e6e
,1,0.0,,1,0.0,,1,70000.0,c191498fc7e1f25124148e4b3603cede
,1,0.0,,1,0.0,,1,63900.0,c1b1356dda94ad362f8861e4e3493406
1.4142135623730951,2,1.0,1.4142135623730951,2,1.0,1626216.7618735272,2,1150091.1,c1d1f4c260b8c313c59dc0ee99db65c1
3.163682284605503,74,3.0,29.831031007306873,74,28.0,566152.2758513078,74,177400.0,c1d27eec129a0404c0190f97c8a6adc3
3.0142518616920992,36,2.0,28.606845112692653,36,2.0,31708.506347982293,36,20990.095,c1e3675ce255daccf2409ca2ae9d0b0c
0.7071067811865476,2,0.5,0.7071067811865476,2,0.5,10368.306732538347,2,9531.5,c20736bbb1d227f9f3af5e158779dd4f
2.5448360411214073,7,5.0,37.656340767525464,7,31.0,229922.88718460227,7,270298.0,c20821ea1afe26c6c18a12b391a5f92e
2.2108113580175885,124,2.0,33.22577322342186,124,3.5,20755.22176473969,124,8901.9,c21df5a5c2d4c93068494e861baee503
2.160246899469287,6,3.5,17.03427916486831,6,11.0,33074.84916921643,6,36615.8,c2273ec9a8d404e0bf0ea07751e326d9
1.4142135623730951,2,2.0,6.363961030678928,2,5.5,851.3565645486033,2,5602.0,c2393dfc876e4bde015456c5861e2bf5
3.6723482903332574,138,3.5,36.38403424225326,138,31.0,238214.9458623077,138,72949.2,c23d7656af186342d4fdf7f66de1ed3b
2.262202838739139,53,2.0,34.968387133148696,53,3.0,176477.6490584531,53,90000.0,c26efcd321156a4eb77b609cc1a98039
2.971637596255755,170,3.0,34.952305029437845,170,13.0,150696.94642828085,170,56301.2,c28c552a05146eba887981555acc5b7a
2.0098571321612897,23,3.0,22.525348040548142,23,5.0,5213.029220489888,23,6490.0,c298ded3e51d8c63497c2af772295bdb
2.6049403612586386,8,2.5,23.086406018632324,8,31.5,251486.5832361,8,79791.25,c29b4bbc059b0b561c68b378d3f43249
2.6870853093759566,143,3.0,38.131796202268596,143,7.0,516342.2056725728,143,210202.99,c29c64a9e1de470f88077df3d1274106
2.7301938659556146,109,2.0,32.70508361178254,109,11.0,101505.49679285547,109,35000.0,c2dfe2fc6daa9218424b703c6237bcfb
2.604339318258831,59,3.0,36.39827742695151,59,7.0,62734.19632269274,59,15073.5,c2e9b3a04631124c50cc934c24b557e9
3.2781324409765196,316,2.0,31.299569325853767,316,2.0,117211.65665417207,316,33250.0,c2ee89aecc1089f2c4238b91692bd2af
1.7777417424895743,285,1.0,24.637915078229057,285,1.0,122685.38522736783,285,40898.01,c2f755074a6c1439d93d8c2af2741506
,1,3.0,,1,4.0,,1,25963.33,c323e2ebd870f392210e88e8205ad836
3.4226138716316967,8,4.0,46.62444944140666,8,18.0,48195.049451793864,8,12007.445,c329dbb10b7d4eaafa0b435939caff47
2.763180981432018,147,1.0,31.67831743257901,147,1.0,148352.2718066316,147,97000.0,c32ec6ab47cc31f5952d566d5a2c2eb4
1.914854215512676,15,2.0,16.808444589664134,15,2.0,157901.62067236524,15,325000.0,c335d0f6cd6cbf82390b278a1e561a69
2.9232913528705837,118,3.0,37.647292460166916,118,25.5,176897.77489959527,118,54677.0,c33864d1988034aeb1f645f53ff3e83b
2.6815063286287786,21,2.0,37.588055346903815,21,4.0,55196.431563269434,21,28800.0,c3397de25ff649602115f3e5cd3ee0d4
2.9182407426835204,32,2.5,29.625348779762586,32,10.5,30780.98350435205,32,23381.45,c3573f1f2d7d75da533572fd4c742196
1.6270561846343812,31,3.0,33.24739459434119,31,22.0,168044.50258403696,31,151800.0,c36393cc871385b81a9fd9ff51193311
0.0,2,5.0,16.263455967290593,2,26.5,40581.54406587371,2,78195.485,c3895532d69cdc5f962e73e68cbee955
2.5975804177994664,263,3.0,35.57465843977762,263,17.0,243403.49575385771,263,133250.0,c3d00a4c343eb576fa844241c00095ac
1.55785127171862,19,2.0,34.17207916050832,19,18.0,8588.055019131947,19,6154.6,c3d9a65720d6988ef8704ad94a3608ac
0.9168747682531899,14,1.0,6.6864632810471045,14,1.0,2426.014753549895,14,4440.73,c3e3defa6c908fd3dc25abae9a6af598
2.714072295755982,205,2.0,32.296863229452796,205,3.0,170502.65796130485,205,48402.66,c3e4c70307f16207e551c8d880c190ee
4.00569430158227,184,3.0,41.370682265975404,184,16.0,148031.5260612216,184,42945.0,c3efb2e42dd9250408ea95b22b43fd31
1.6008105036126612,52,1.0,15.875885505166393,52,1.0,97806.4523930128,52,41750.0,c4215d97bbacaad5baf97e0611382764
1.5275252316519468,3,3.0,27.49545416973504,3,19.0,30023.66500847012,3,60054.75,c43a4bdae3e20ff285bef7bbc17945a9
2.768909800717961,59,3.0,37.59754894581433,59,20.0,503306.6770666267,59,343060.0,c43e04574177ea6dba82923b6c2a8b40
2.8645267993965695,57,3.0,42.36822413130033,57,21.0,166695.95377524532,57,49860.0,c447166288125a709fbc59e75308cc94
2.832559233778792,19,1.0,27.758987796905924,19,1.0,3726.420637164801,19,5160.0,c46e5deee84ac7868d822afb6b3ea2bc
3.0579922231764867,128,3.0,38.991108383482015,128,8.5,181594.55579161376,128,149166.5,c474c8ee54a8fe5dc8fba0f463309d3b
2.3645866110738765,28,4.0,43.83211115442613,28,27.5,236645.72564529776,28,301668.69,c4872d15b638f988504ce1b1e5f9e5e9
3.0066592756745814,26,2.5,35.921881054053095,26,2.5,17537.781799896973,26,5787.98,c4a013950c790518e1f45d821d34960c
2.703851107367196,37,3.0,24.152108072057068,37,15.0,231992.74174420736,37,235536.0,c4a355fe41d25f0c9111da119a468c70
1.0,3,1.0,2.0816659994661326,3,1.0,1703955.6732995177,3,2966837.8,c4b5a88a44545a47a533331eee37dc46
3.86879487270562,139,3.0,42.05303338066688,139,24.0,118501.52752288825,139,54000.0,c4c52f44b5659cfe6ef8438fd11ecb1a
4.295515068961127,290,5.0,36.61365138638774,290,44.0,503897.39496493747,290,163348.8,c4c69c5c9bfd890c7e3a181218027f67
4.568632464688157,56,3.0,35.16650099466525,56,16.0,148058.4088064796,56,84342.5,c4c74b20ec592f79bc43400914d2d274
2.449489742783178,26,3.0,40.10135236545597,26,12.0,11410.155350433724,26,9696.0,c4cdadc9bb6cfc08561db35b5cf370d6
2.723677854048011,20,1.0,34.53491749397687,20,1.0,215471.3714687124,20,48208.0,c4e4533c37df62f06a763b343ed101a5
3.2894615807589545,42,4.0,33.0005455204268,42,23.5,39551.545702412026,42,32954.25,c4e5b2ca8d636de156e3fb31a65665cb
2.5063317771897533,253,2.0,34.43733369020926,253,6.0,194760.89091656503,253,60900.0,c4f1a35cf309ad2bf9f45dfbfdc80f36
3.2949643584501467,81,2.0,38.94952019546313,81,3.0,140093.68440310674,81,27000.0,c4f89d819b446dbaf0561d2e6cfdf97b
3.7859388972001824,3,1.0,36.665151483845435,3,1.0,3336.07510928636,3,10294.38,c52225e9b2c098f2475e9a051f2fbde4
2.812785933177701,18,2.5,43.264236011364616,18,6.5,12042.65960647942,18,8879.445,c527e5671ef620b562305b2a4c458497
2.0242996605360233,49,1.0,20.173208305406785,49,1.0,138157.96084814964,49,12000.0,c56020c3f8ef7e1b0f936728206d51c9
1.5275252316519465,3,3.0,29.26317367158479,3,22.0,23718.215919630915,3,39673.81,c58e49b7b5905be4ae62b86f0f75204b
1.9833047009841458,29,1.0,13.48936819080835,29,1.0,132368.48777988736,29,29972.0,c59220bada307230ee70b327980cdfee
2.362907813126304,4,5.0,26.787745954696028,4,46.5,14183.864476383895,4,7560.5,c5a76c44c9974bb707fe6aad286e4b26
2.805491709158794,64,3.0,34.23025441711349,64,24.0,171244.44401168922,64,107475.0,c5bec918e03587b02fa8064ff237d28a
0.8997354108424375,7,3.0,47.538455611270784,7,9.0,42707.85164016208,7,48450.0,c5c1200fad2ae8fb6914ba11eb725144
2.4931652604416366,36,3.0,38.837992771765165,36,6.5,81459.22902210205,36,39295.0,c5cae9df8a47e7da7730c049c74fcd7c
1.7027018377822634,32,0.5,30.50112372334988,32,0.5,21908.12271038109,32,15675.75,c604a6610d09a47897e0ccca6cf76a57
3.7365051311438005,294,3.0,37.452119836021865,294,17.0,171009.88924226168,294,103838.4,c60d70c370bb9c76c45b12a598d388c3
1.6966991126265962,12,2.0,47.59575675000935,12,8.0,209374.3162065655,12,357309.725,c6223a48c2535de17575a6bbdc60f5bb
1.7265955158842787,53,2.0,20.39321367528437,53,5.0,80568.7038863929,53,25379.62,c622baa00887ba601ef0fe8e898eea91
1.7126976771553504,16,1.0,12.284814474246922,16,1.0,148986.9714791992,16,58625.0,c62a5e2309e861b15c2727f711b9425e
1.13599128098599,21,1.0,9.437261507551053,21,1.0,12582.684902618095,21,8936.0,c62a61d5f13c754de42fae91d965ee12
3.921663663085214,566,4.0,41.91397589441409,566,28.0,159024.9429631288,566,61596.0,c63bfc785c4a9eaf6b2b4bb780996649
1.2909944487358056,4,2.5,11.958260743101398,4,17.5,59349.05749041007,4,77425.0,c647a05287922de7790555a89113671c
,1,8.0,,1,96.0,,1,233010.32,c6531dc06a8022ed5e75db7bd7f4447c
0.8944271909999159,5,0.0,7.503332592921629,5,0.0,35793.85422108103,5,70000.0,c6653bc21ebfde6372dab13b087e8bf8
3.095569130030572,352,2.0,33.76720534232004,352,6.0,599824.3610656401,352,130661.35,c665c346e61b30b752279817484a6ea8
3.5392412135214713,299,4.0,41.04285255679687,299,42.0,212133.24719636666,299,213000.0,c67377895b26219c0a30fefd62c65b23
1.6706014159305296,45,1.0,21.981902565611573,45,1.0,7554.716514173244,45,4460.06,c67eaab8280c90a9e60d4a4e8e50ebc5
3.7636740248382514,27,6.0,34.73653380270951,27,29.0,83846.6210822177,27,41340.0,c69f1a37c166f8e978a647b0fd2b7d80
3.74205767495659,136,3.0,41.08753607744119,136,15.0,265515.351447691,136,24211.5,c6b889e8b5f442fac04cb4ebdaeb7bcc
2.0401602939584733,130,1.0,21.875453824409043,130,1.0,192420.54481034676,130,67315.0,c6df92b7f556d52efb677b858b204e7a
2.6457513110645907,3,6.0,14.571661996262929,3,26.0,10928.052418322306,3,20878.48,c6f938b3736201211bc0f8da59a2d699
2.1043543244981886,47,2.0,28.289094992013442,47,2.0,114563.54968198066,47,46200.0,c701fde5bd73a5f3cabce596fde68a0e
1.3449251017851382,17,1.0,19.44940646304421,17,1.0,11690.493774751754,17,5316.34,c7134d523bef2ddb9930529fef7ea6cf
2.128296095183822,23,2.0,35.974683676338955,23,7.0,53182.12334640665,23,21570.0,c7252de8e5edd9b0e49ffa5602ae06cb
2.962849060796456,515,3.0,32.09101300184945,515,13.0,528960.2677275856,515,240000.0,c736b21b6bee9b973861dde50139f25e
3.650276761246295,110,3.0,38.80642600028716,110,19.0,72316.4955714968,110,38265.365000000005,c748964e9e326f6d8593327581885343
0.5773502691896258,3,0.0,0.5773502691896258,3,0.0,1125.8330249197702,3,30000.0,c7562bd17897fd7001a91b20266db77b
3.240917478013098,48,5.0,30.273685118239204,48,31.0,469125.53648370266,48,341102.76,c77f7c1bedfb98de934f704d5370d1e0
3.1306819689395593,19,4.0,32.96471620717951,19,28.0,55018.786977297124,19,14966.54,c7a8d3a6a80bc67165ff9784a0bdb73b
3.3395117624633164,113,3.0,32.58026895854104,113,12.0,145814.659441042,113,55200.0,c7bc046144cb1f681f1860d702dcb1c8
3.5565605304869394,39,4.0,43.25594667877381,39,19.0,137769.33441237957,39,37500.0,c7cbe20993b69c23b49c378bda1b56e9
2.4356444438175364,163,2.0,26.145918003603448,163,4.0,960504.565898917,163,138910.0,c7e4a7c9c76ba4f140f5f6b4dfc2a9bc
3.4888096994765334,133,3.0,43.32261859925656,133,29.0,199364.67930624573,133,199800.0,c8076f981fcf049a2145284b31bf724e
3.230673335365264,279,2.0,31.822669480660753,279,2.0,150852.85143027332,279,44641.0,c81347538d8ab16df1cdc1cff5e2cf2e
2.273982337441448,22,0.5,19.46986793935073,22,0.5,223599.89197140012,22,86295.0,c814e991960f697ad9527bc42d3dd6fa
2.043015673820997,23,1.0,16.966952300154883,23,1.0,46796.40065199154,23,13962.36,c82d2da8f90c24e95f86ac7e786c4c1f
4.969909455915671,5,6.0,40.7308237088326,5,63.0,13610.94275941237,5,15960.0,c83bc6731e84a0c577f56971ee64732f
,1,0.0,,1,0.0,,1,451340.05,c8410a36de41cf5d563532e4c4aefd1c
1.1547005383792517,3,0.0,10.96965511460289,3,0.0,77919.09992635524,3,60200.0,c85ce182f121dee4a1224b72d2dfd7ac
3.2966196100767955,122,2.0,28.05125276107871,122,6.5,98965.81883379711,122,39839.0,c8b6b34cf530d4b013f36c334f636cf7
3.2065194475815764,212,1.0,30.25585404389706,212,1.0,177203.5233440415,212,53345.5,c901706d2a3ab3c2887d1cd88991f727
2.7313000567495322,26,3.5,32.52504360548132,26,29.0,93411.51376250033,26,41457.5,c9058722767e950052e69445b3c2d12b
3.7409925999948976,199,3.0,40.159709206379176,199,20.0,191461.40719955275,199,109810.35,c916642cef0360c8bb5bff848ad68476
2.289893267699179,159,1.0,27.986912223247078,159,1.0,147460.49704476006,159,88980.8,c91cbbc21b3e4a95a0f856b94d7f72b6
